size,threads,runtime,energy
500,3,0.0256921,0.630553
500,3,0.0257653,0.611021
500,3,0.0256785,0.633726
500,3,0.0258096,0.64215
500,3,0.0257386,0.634336
500,3,0.0258147,0.633849
500,3,0.0257361,0.608763
500,3,0.0257002,0.631712
500,3,0.0257647,0.632628
500,3,0.0257961,0.632933
500,3,0.0258664,0.631468
500,3,0.0257734,0.609374
500,3,0.0257241,0.630308
500,3,0.0258224,0.632262
500,3,0.0257896,0.634031
500,3,0.0257066,0.638182
500,3,0.0256972,0.61151
500,3,0.025725,0.630735
500,3,0.0257411,0.633422
500,3,0.0257417,0.610045
500,3,0.0257367,0.629148
500,3,0.0257743,0.631224
500,3,0.0257999,0.629759
500,3,0.0257323,0.636229
500,3,0.025705,0.610961
500,3,0.0257083,0.629759
500,3,0.0257499,0.630796
500,3,0.0257902,0.634825
500,4,0.0192245,0.535216
500,4,0.0193884,0.57086
500,4,0.0193302,0.542174
500,4,0.0194236,0.570617
500,4,0.0193884,0.546934
500,4,0.0193777,0.539977
500,4,0.0194067,0.569151
500,4,0.01931,0.563353
500,4,0.0193369,0.546325
500,4,0.0192839,0.567686
500,4,0.019323,0.547301
500,4,0.0193302,0.538268
500,4,0.0192588,0.569578
500,4,0.0194104,0.540038
500,4,0.0193646,0.571471
500,4,0.0193468,0.538695
500,4,0.0193364,0.543699
500,4,0.0193636,0.568785
500,4,0.0192641,0.541076
500,4,0.0193248,0.543883
500,4,0.0193674,0.572752
500,4,0.0194186,0.538817
500,4,0.0193523,0.549498
500,4,0.0193176,0.568236
500,4,0.019292,0.539977
500,4,0.0193887,0.540587
500,4,0.0194391,0.541197
500,4,0.0193529,0.543517
500,4,0.0193634,0.570067
500,4,0.0193954,0.541441
500,4,0.0193959,0.570128
500,4,0.0193059,0.539794
500,4,0.0193347,0.546812
500,4,0.019343,0.567137
500,4,0.0193199,0.543151
500,4,0.0193937,0.546629
500,4,0.0193403,0.568358
500,4,0.0193649,0.54254
500,4,0.019405,0.568114
500,4,0.0193703,0.546385
500,4,0.019367,0.542602
500,4,0.0193422,0.568235
500,4,0.0193258,0.541747
500,4,0.0194063,0.545592
500,4,0.0193662,0.570372
500,4,0.0193626,0.542357
500,4,0.0193681,0.543822
500,4,0.0192465,0.567564
500,4,0.019298,0.544005
500,4,0.0193127,0.538268
500,4,0.0193286,0.569945
500,4,0.0193088,0.541319
500,4,0.0194308,0.568724
500,4,0.0193404,0.542602
500,4,0.0193073,0.542906
500,4,0.0193682,0.541441
500,4,0.0193415,0.539855
500,4,0.019398,0.54669
500,4,0.0194392,0.566771
500,4,0.0193521,0.543761
500,4,0.0193158,0.53839
500,4,0.0193674,0.565001
500,4,0.0193622,0.537291
500,4,0.0193418,0.558775
500,4,0.0193628,0.53955
500,4,0.0193757,0.532042
500,4,0.0193922,0.563414
500,4,0.0194032,0.539061
500,4,0.0193258,0.558348
500,4,0.019365,0.539244
500,4,0.0193278,0.536376
500,4,0.0193628,0.567076
500,4,0.0193269,0.540404
500,4,0.0193328,0.53607
500,4,0.0194105,0.569823
500,4,0.0193098,0.540221
500,4,0.0193738,0.564513
500,4,0.0193224,0.54199
500,4,0.0193059,0.541015
500,4,0.0193457,0.542235
500,4,0.019359,0.568052
500,4,0.0193782,0.536559
500,4,0.0193524,0.566283
500,4,0.0193548,0.539671
500,4,0.0193334,0.541503
500,4,0.0193485,0.564085
500,4,0.0193679,0.54309
500,4,0.0192371,0.538695
500,4,0.0194235,0.566771
500,4,0.0193651,0.541441
500,4,0.0192882,0.538939
500,4,0.0193156,0.564757
500,4,0.019375,0.544859
500,4,0.019353,0.54016
500,4,0.0193349,0.566649
500,4,0.0193245,0.537963
500,4,0.019309,0.565001
500,4,0.0193957,0.543394
500,4,0.0193769,0.541014
500,4,0.0194303,0.56317
500,4,0.0193295,0.542174
500,4,0.0193791,0.535949
500,4,0.0192882,0.568541
500,4,0.0193995,0.54077
500,4,0.0194033,0.56793
500,4,0.0194117,0.53778
500,4,0.0193607,0.541197
500,4,0.019456,0.569945
500,4,0.0194486,0.537474
500,4,0.0193976,0.565856
500,4,0.0194064,0.536253
500,4,0.0193822,0.568358
500,4,0.0193666,0.542662
500,4,0.019305,0.536376
500,4,0.0194298,0.567625
500,4,0.019388,0.539245
500,4,0.0194025,0.567076
500,4,0.0193228,0.542113
500,4,0.0193803,0.538145
500,4,0.0194516,0.565123
500,4,0.0193804,0.543822
500,4,0.0193246,0.536437
500,4,0.0193391,0.567564
500,4,0.0192726,0.540221
500,4,0.0194538,0.570189
500,4,0.01938,0.539488
500,4,0.0193866,0.539367
500,4,0.0193164,0.568297
500,4,0.0192563,0.540525
500,4,0.0193367,0.540771
500,4,0.0193791,0.56909
500,4,0.0194202,0.538329
500,4,0.019333,0.539915
500,4,0.0193412,0.568114
500,4,0.0193287,0.542357
500,4,0.0193758,0.565489
500,4,0.0193887,0.542601
500,4,0.0193371,0.539306
500,4,0.0193585,0.567015
500,4,0.0193291,0.540404
500,4,0.0193682,0.542479
500,4,0.0193753,0.562071
500,4,0.0193412,0.544127
500,4,0.0194159,0.564513
500,4,0.019385,0.542784
500,4,0.0194047,0.535887
500,4,0.0193655,0.56671
500,4,0.0193391,0.54425
500,4,0.0193619,0.563231
500,4,0.0193773,0.537474
500,4,0.0193771,0.544249
500,4,0.0193254,0.566771
500,4,0.0193476,0.535521
500,4,0.0193055,0.541014
500,4,0.0193059,0.568297
500,4,0.019345,0.540526
500,4,0.0193466,0.53961
500,4,0.0193699,0.566161
500,4,0.0192303,0.540892
500,4,0.0193963,0.540221
500,4,0.0193505,0.567687
500,4,0.0194154,0.538084
500,4,0.0193525,0.567443
500,4,0.0193657,0.541563
500,4,0.0192475,0.537596
500,4,0.0193215,0.56848
500,4,0.0193691,0.538695
500,4,0.0193547,0.537291
500,4,0.019367,0.564208
500,4,0.0193124,0.541808
500,4,0.0193563,0.539366
500,4,0.0193791,0.562621
500,4,0.0193632,0.54254
500,4,0.0193752,0.56555
500,4,0.0193649,0.545287
500,4,0.0193759,0.542357
500,4,0.0193612,0.565733
500,4,0.0193833,0.538024
500,4,0.0193639,0.541197
500,4,0.0193567,0.566893
500,4,0.0193707,0.541747
500,4,0.0193992,0.561644
500,4,0.0193024,0.539549
500,4,0.0193875,0.542052
500,4,0.0193829,0.563048
500,4,0.0193323,0.541075
500,4,0.0193597,0.54016
